Longitude,Latitude,datetime,UHI Index,Land_Surface_Temp,Band1,Band2,Band3,Band4
-73.94696167,40.78506333,24-07-2021 15:04,1.002521229,,794.0,1132.0,2006.0,1678.0
-73.94703667,40.78511,24-07-2021 15:04,0.998193799,,794.0,1054.0,2142.0,1930.0
-73.947215,40.78519833,24-07-2021 15:04,0.998193799,,761.0,951.0,1946.0,2036.0
-73.94730667,40.78524333,24-07-2021 15:04,1.000357514,,761.0,1020.0,1982.0,1852.0
-73.94747333,40.785325,24-07-2021 15:04,0.991702654,,761.0,866.0,1976.0,1798.0
-73.94755333,40.78536167,24-07-2021 15:04,0.991702654,,761.0,1162.0,1890.0,1608.0
-73.94771,40.785435,24-07-2021 15:04,0.989538939,,761.0,1110.0,1890.0,1624.0
-73.947795,40.78546667,24-07-2021 15:04,0.993866369,,612.0,915.0,1990.0,2114.0
-73.94795667,40.78553,24-07-2021 15:04,0.993866369,,612.0,1074.0,1990.0,1786.0
-73.94803,40.785555,24-07-2021 15:04,0.993866369,,612.0,917.0,1611.0,2008.0
-73.94815333,40.785595,24-07-2021 15:04,0.993866369,,612.0,950.0,1611.0,1722.0
-73.94820333,40.78560333,24-07-2021 15:04,0.996030084,,612.0,950.0,1611.0,1722.0
-73.94824167,40.78560667,24-07-2021 15:04,0.996030084,,612.0,673.0,884.0,1268.0
-73.94836667,40.78567333,24-07-2021 15:04,1.002641435,,612.0,1012.0,1684.0,1394.0
-73.94840667,40.78568167,24-07-2021 15:04,1.002641435,,612.0,1012.0,1684.0,1394.0
-73.94844,40.78569167,24-07-2021 15:04,1.00047772,,612.0,1012.0,1684.0,1394.0
-73.94847,40.78569833,24-07-2021 15:04,1.00047772,,612.0,1012.0,1684.0,1394.0
-73.948335,40.78581167,24-07-2021 15:04,1.011296294,,612.0,939.0,1684.0,2012.0
-73.94838,40.785835,24-07-2021 15:04,1.011296294,,612.0,513.0,1791.0,2764.0
-73.948435,40.78586333,24-07-2021 15:04,1.00913258,,612.0,513.0,1791.0,2764.0
-73.94849667,40.78593833,24-07-2021 15:04,1.00913258,,612.0,329.0,1791.0,2798.0
-73.94849833,40.78597667,24-07-2021 15:04,1.002641435,,612.0,329.0,1791.0,2798.0
-73.94848667,40.78601833,24-07-2021 15:04,1.002641435,,622.0,415.0,1383.0,2092.0
-73.948465,40.78606333,24-07-2021 15:04,1.002641435,,622.0,415.0,1383.0,2092.0
-73.94844,40.78610833,24-07-2021 15:04,1.002641435,,622.0,481.0,1383.0,1508.0
-73.94840333,40.78619333,24-07-2021 15:04,1.00047772,,622.0,556.0,1385.0,1164.0
-73.94836833,40.78626167,24-07-2021 15:04,1.00047772,,622.0,556.0,1385.0,1164.0
-73.94835333,40.78628333,24-07-2021 15:04,0.989659146,,622.0,817.0,1385.0,1144.0
-73.94834167,40.78629,24-07-2021 15:04,0.989659146,,622.0,817.0,1385.0,1144.0
-73.94835167,40.78641,24-07-2021 15:04,0.989659146,,622.0,1274.0,1611.0,1450.0
-73.94831667,40.78646333,24-07-2021 15:04,0.987615637,,622.0,1126.0,1611.0,1356.0
-73.94811667,40.78674,24-07-2021 15:04,0.987615637,,816.0,1474.0,1531.0,1516.0
-73.94801167,40.78688,24-07-2021 15:04,0.983288207,,816.0,1056.0,1531.0,1384.0
-73.94796,40.78695333,24-07-2021 15:04,0.983288207,,816.0,1136.0,1605.0,1386.0
-73.94791,40.78702833,24-07-2021 15:04,0.987615637,,816.0,1448.0,1605.0,1692.0
-73.94785167,40.78710167,24-07-2021 15:04,0.987615637,,1320.0,1394.0,1770.0,1630.0
-73.94779167,40.78718333,24-07-2021 15:04,0.987615637,,1320.0,1282.0,1770.0,1406.0
-73.94773333,40.78727167,24-07-2021 15:04,0.987615637,,1320.0,1238.0,1958.0,1602.0
-73.94767167,40.78736667,24-07-2021 15:04,0.983288207,,795.0,1064.0,1597.0,1824.0
-73.94761167,40.78746,24-07-2021 15:04,0.983288207,,795.0,929.0,1681.0,1258.0
-73.94755167,40.78755333,24-07-2021 15:04,0.981124492,,795.0,1168.0,1681.0,1362.0
-73.947485,40.78764667,24-07-2021 15:04,0.981124492,,1004.0,1310.0,1558.0,1484.0
-73.94742,40.78773667,24-07-2021 15:04,0.981124492,,1004.0,1332.0,1558.0,1512.0
-73.94735167,40.787825,24-07-2021 15:04,0.981124492,,1004.0,1582.0,1503.0,1720.0
-73.94728167,40.78791,24-07-2021 15:04,0.978960778,,1004.0,1170.0,1503.0,1436.0
-73.94721667,40.78799333,24-07-2021 15:04,0.978960778,,1004.0,1092.0,1666.0,1322.0
-73.94715333,40.78807667,24-07-2021 15:05,0.978960778,,1004.0,1324.0,1666.0,1456.0
-73.94702333,40.78824833,24-07-2021 15:05,0.978960778,,1114.0,1432.0,1974.0,1622.0
-73.94695833,40.78833,24-07-2021 15:05,0.976797063,,766.0,1246.0,1513.0,1538.0
-73.946895,40.78841,24-07-2021 15:05,0.976797063,,766.0,1398.0,1482.0,1644.0
-73.94683667,40.78849333,24-07-2021 15:05,0.976797063,,766.0,939.0,1482.0,1368.0
-73.94677833,40.78857667,24-07-2021 15:06,0.976797063,,766.0,975.0,1943.0,1764.0
-73.94671833,40.78865167,24-07-2021 15:06,0.978960778,,766.0,1494.0,1943.0,1814.0
-73.94661833,40.78878833,24-07-2021 15:06,0.978960778,,1152.0,1218.0,1596.0,1320.0
-73.94658,40.78884,24-07-2021 15:06,0.978960778,,1152.0,1218.0,1596.0,1320.0
-73.94655167,40.78887667,24-07-2021 15:06,0.978960778,,1152.0,1594.0,1874.0,1614.0
-73.94653667,40.78891167,24-07-2021 15:06,0.978960778,,1152.0,1594.0,1874.0,1614.0
-73.946595,40.789015,24-07-2021 15:06,0.985451922,,1152.0,1562.0,1874.0,1732.0
-73.946635,40.78903333,24-07-2021 15:06,0.987615637,,1152.0,2030.0,1874.0,2248.0
-73.94668167,40.78905333,24-07-2021 15:06,0.987615637,,1152.0,2030.0,1874.0,2248.0
-73.94673,40.78907667,24-07-2021 15:06,0.985451922,,1152.0,1884.0,2476.0,2216.0
-73.946785,40.7891,24-07-2021 15:06,0.985451922,,1152.0,1884.0,2476.0,2216.0
-73.94684167,40.78912667,24-07-2021 15:06,0.989779352,,1152.0,1436.0,1944.0,1708.0
-73.9469,40.78915167,24-07-2021 15:06,0.989779352,,1152.0,1114.0,1944.0,2036.0
-73.94696167,40.78918333,24-07-2021 15:06,0.994106782,,1152.0,1114.0,1944.0,2036.0
-73.94718,40.78928667,24-07-2021 15:06,0.991943067,,1534.0,1334.0,1941.0,1722.0
-73.94725333,40.78932333,24-07-2021 15:06,0.991943067,,1534.0,1668.0,1858.0,1860.0
-73.94732,40.78935833,24-07-2021 15:06,0.991943067,,1534.0,1668.0,1858.0,1860.0
-73.94738333,40.78938667,24-07-2021 15:06,0.991943067,,1534.0,1646.0,1858.0,2160.0
-73.947445,40.78941333,24-07-2021 15:07,0.994106782,,1534.0,1428.0,2412.0,2084.0
-73.94750333,40.78944333,24-07-2021 15:07,0.994106782,,1534.0,1428.0,2412.0,2084.0
-73.94756,40.78947167,24-07-2021 15:07,0.989779352,,1534.0,1428.0,2412.0,2084.0
-73.94761833,40.78949833,24-07-2021 15:07,0.989779352,,1534.0,1504.0,2412.0,1632.0
-73.94767833,40.78952167,24-07-2021 15:07,0.989779352,,1534.0,2172.0,2412.0,2188.0
-73.947735,40.78954333,24-07-2021 15:07,0.989779352,,1596.0,1528.0,1742.0,1700.0
-73.947785,40.78956333,24-07-2021 15:07,0.989779352,,1596.0,1528.0,1742.0,1700.0
-73.94782833,40.78957833,24-07-2021 15:07,0.989779352,,1596.0,1412.0,1742.0,1650.0
-73.94786333,40.789595,24-07-2021 15:07,0.994106782,,1596.0,1488.0,2015.0,1730.0
-73.94788833,40.78961167,24-07-2021 15:07,0.994106782,,1596.0,1488.0,2015.0,1730.0
-73.94791,40.78962333,24-07-2021 15:07,0.991943067,,1596.0,1488.0,2015.0,1730.0
-73.94808833,40.789675,24-07-2021 15:07,0.996270497,,1596.0,1412.0,1819.0,1826.0
-73.94821167,40.78971167,24-07-2021 15:07,0.996270497,,1596.0,1306.0,2469.0,1978.0
-73.94827167,40.78973667,24-07-2021 15:07,0.996270497,,1596.0,1306.0,2469.0,1978.0
-73.94832833,40.78976667,24-07-2021 15:07,0.991943067,,1596.0,1306.0,2469.0,1978.0
-73.94844667,40.78983333,24-07-2021 15:07,0.994226988,,1506.0,1948.0,3205.0,2950.0
-73.94850667,40.78985667,24-07-2021 15:07,0.994226988,,1506.0,1948.0,3205.0,2950.0
-73.948565,40.78987833,24-07-2021 15:07,0.994226988,,1506.0,1098.0,1833.0,1646.0
-73.94862667,40.7899,24-07-2021 15:07,0.994226988,,1506.0,1098.0,1833.0,1646.0
-73.94869,40.78993,24-07-2021 15:07,0.989899558,,1506.0,1848.0,1992.0,2186.0
-73.94875833,40.78996667,24-07-2021 15:07,0.989899558,,1506.0,1166.0,1992.0,1644.0
-73.94883333,40.79,24-07-2021 15:07,0.989899558,,1506.0,1324.0,1992.0,1806.0
-73.94891667,40.79002667,24-07-2021 15:07,0.989899558,,1506.0,1754.0,1772.0,2292.0
-73.94908833,40.790085,24-07-2021 15:07,0.987735844,,1506.0,920.0,2614.0,1362.0
-73.94917,40.79011833,24-07-2021 15:07,0.989899558,,1156.0,1354.0,1764.0,1938.0
-73.94924333,40.79014833,24-07-2021 15:07,0.989899558,,1156.0,1310.0,1764.0,1836.0
-73.94930667,40.79017667,24-07-2021 15:07,0.987735844,,1156.0,1310.0,1764.0,1836.0
-73.94939833,40.79022,24-07-2021 15:07,0.992063273,,1156.0,1398.0,1834.0,1934.0
-73.94942833,40.79024333,24-07-2021 15:07,0.992063273,,1156.0,906.0,1500.0,1702.0
-73.94945167,40.79026,24-07-2021 15:07,0.994226988,,1156.0,906.0,1500.0,1702.0
-73.94948167,40.79027833,24-07-2021 15:07,0.994226988,,1156.0,906.0,1500.0,1702.0
-73.949515,40.790295,24-07-2021 15:07,0.996390703,,1156.0,1023.0,1500.0,1466.0
-73.94956833,40.79030167,24-07-2021 15:07,0.996390703,,1156.0,1023.0,1500.0,1466.0
-73.94962333,40.790305,24-07-2021 15:07,0.996390703,,1156.0,839.0,938.0,1116.0
-73.94965667,40.79032,24-07-2021 15:07,0.996390703,,853.0,859.0,938.0,985.0
-73.94971333,40.79035167,24-07-2021 15:07,0.994226988,,853.0,831.0,938.0,886.0
-73.94972833,40.790365,24-07-2021 15:07,0.994226988,,853.0,831.0,938.0,886.0
-73.94974167,40.79037167,24-07-2021 15:07,0.998554418,,853.0,831.0,938.0,886.0
-73.94998333,40.790455,24-07-2021 15:07,1.000838339,,638.0,1312.0,1501.0,2048.0
-73.95002833,40.79045333,24-07-2021 15:07,1.000838339,,638.0,1312.0,1501.0,2048.0
-73.950055,40.7904,24-07-2021 15:07,0.998674624,,638.0,910.0,2355.0,2586.0
-73.95006667,40.790365,24-07-2021 15:07,0.998674624,,638.0,910.0,2355.0,2586.0
-73.950125,40.79025667,24-07-2021 15:07,0.996510909,,765.0,610.0,2355.0,2918.0
-73.95016167,40.79019833,24-07-2021 15:07,0.996510909,,765.0,552.0,2215.0,2624.0
-73.95021167,40.79013833,24-07-2021 15:07,0.998674624,,765.0,552.0,2215.0,2624.0
-73.95026667,40.79008167,24-07-2021 15:07,0.998674624,,765.0,693.0,2215.0,2940.0
-73.95031167,40.79001333,24-07-2021 15:07,1.000838339,,765.0,1020.0,1876.0,2652.0
-73.95036333,40.78994667,24-07-2021 15:07,1.000838339,,765.0,1218.0,1876.0,2002.0
-73.95041333,40.78988,24-07-2021 15:07,1.000838339,,765.0,908.0,1876.0,2264.0
-73.95046333,40.78981167,24-07-2021 15:08,1.000838339,,765.0,814.0,1821.0,2820.0
-73.95049833,40.78974,24-07-2021 15:08,1.000838339,,958.0,709.0,1821.0,2994.0
-73.95054,40.78966833,24-07-2021 15:08,1.000838339,,958.0,780.0,1375.0,2316.0
-73.95059333,40.78959833,24-07-2021 15:08,0.998674624,,646.0,752.0,2422.0,2874.0
-73.95068833,40.78944667,24-07-2021 15:08,0.998674624,,646.0,625.0,2205.0,2954.0
-73.95074,40.78937333,24-07-2021 15:08,0.994347195,,646.0,774.0,2205.0,2846.0
-73.950785,40.78930333,24-07-2021 15:08,0.994347195,,768.0,1626.0,2198.0,2766.0
-73.95082667,40.789235,24-07-2021 15:08,0.996510909,,768.0,1626.0,2198.0,2766.0
-73.95087333,40.78917,24-07-2021 15:08,0.996510909,,768.0,1558.0,2198.0,2130.0
-73.95091833,40.789105,24-07-2021 15:08,0.996510909,,768.0,1040.0,1694.0,1764.0
-73.95099333,40.78897,24-07-2021 15:08,0.996510909,,768.0,670.0,1694.0,2526.0
-73.95102833,40.78890333,24-07-2021 15:08,0.996510909,,768.0,749.0,2407.0,3212.0
-73.95106167,40.788835,24-07-2021 15:08,0.994347195,,768.0,755.0,2407.0,2524.0
-73.95113667,40.78870667,24-07-2021 15:08,0.996510909,,704.0,969.0,1594.0,2374.0
-73.95118,40.78864167,24-07-2021 15:08,0.996510909,,704.0,1028.0,1594.0,1428.0
-73.95121667,40.78857167,24-07-2021 15:08,0.996510909,,704.0,875.0,1014.0,1138.0
-73.951275,40.788505,24-07-2021 15:08,0.996510909,,704.0,835.0,1014.0,1030.0
-73.95137333,40.78845167,24-07-2021 15:08,0.996510909,,1132.0,1618.0,1767.0,1634.0
-73.95140833,40.78838667,24-07-2021 15:08,0.996510909,,1132.0,1744.0,1608.0,1992.0
-73.95146,40.78832667,24-07-2021 15:08,0.996510909,,1132.0,1568.0,1608.0,1792.0
-73.95149,40.788265,24-07-2021 15:08,0.996510909,,1132.0,2740.0,2855.0,2664.0
-73.951505,40.78820167,24-07-2021 15:08,0.994347195,,1166.0,2084.0,2306.0,2284.0
-73.95153,40.78814167,24-07-2021 15:08,0.994347195,,1166.0,1632.0,2306.0,1954.0
-73.95156333,40.78808333,24-07-2021 15:08,0.996510909,,1166.0,1632.0,2306.0,1954.0
-73.95160167,40.788025,24-07-2021 15:08,0.996510909,,1166.0,1156.0,1573.0,1506.0
-73.95163833,40.78796667,24-07-2021 15:08,0.994347195,,1166.0,845.0,1573.0,1256.0
-73.95167833,40.78790833,24-07-2021 15:08,0.994347195,,1166.0,1070.0,1573.0,1560.0
-73.95173833,40.78784833,24-07-2021 15:08,0.994347195,,1166.0,1026.0,991.0,1280.0
-73.95179167,40.78779167,24-07-2021 15:08,0.994347195,,1166.0,1114.0,1522.0,1610.0
-73.95188,40.78767333,24-07-2021 15:08,0.996510909,,1203.0,941.0,1605.0,1148.0
-73.95192667,40.78761667,24-07-2021 15:08,0.996510909,,1203.0,1350.0,1605.0,1814.0
-73.95197667,40.78756333,24-07-2021 15:08,0.99218348,,1203.0,1350.0,1605.0,1814.0
-73.95202167,40.787515,24-07-2021 15:08,0.99218348,,1364.0,2546.0,2424.0,2952.0
-73.952065,40.787475,24-07-2021 15:08,0.994347195,,1364.0,2546.0,2424.0,2952.0
-73.952085,40.78743667,24-07-2021 15:08,0.994347195,,1364.0,1588.0,2424.0,1836.0
-73.95214333,40.78734667,24-07-2021 15:08,0.99218348,,1364.0,1612.0,2130.0,1754.0
-73.952185,40.787295,24-07-2021 15:08,0.98785605,,1364.0,1612.0,2130.0,1754.0
-73.95224,40.78723167,24-07-2021 15:08,0.98785605,,1364.0,1086.0,2130.0,1870.0
-73.95229,40.78717333,24-07-2021 15:08,0.990019765,,1364.0,3338.0,3193.0,3948.0
-73.95239667,40.78704333,24-07-2021 15:08,0.99218348,,1283.0,2358.0,2715.0,2376.0
-73.95244333,40.78698333,24-07-2021 15:08,0.99218348,,1283.0,1340.0,1920.0,1978.0
-73.95248333,40.78692833,24-07-2021 15:08,0.99218348,,1283.0,2674.0,2760.0,3186.0
-73.95252833,40.786885,24-07-2021 15:08,0.99218348,,1283.0,2454.0,2760.0,3138.0
-73.95269,40.78675167,24-07-2021 15:08,0.981485112,,1283.0,2092.0,1875.0,2408.0
-73.95272833,40.78671167,24-07-2021 15:08,0.979321397,,1283.0,1650.0,1875.0,1832.0
-73.95276,40.78666667,24-07-2021 15:08,0.979321397,,1143.0,1440.0,1840.0,1920.0
-73.95280833,40.78662667,24-07-2021 15:08,0.981485112,,864.0,1660.0,1742.0,2114.0
-73.95288667,40.786565,24-07-2021 15:08,0.981485112,,864.0,1394.0,1742.0,1836.0
-73.95291333,40.78654167,24-07-2021 15:08,0.981485112,,864.0,1394.0,1742.0,1836.0
-73.952935,40.78652,24-07-2021 15:08,0.981485112,,864.0,1412.0,1742.0,1622.0
-73.95299833,40.78638667,24-07-2021 15:08,0.979321397,,864.0,1154.0,1069.0,1050.0
-73.953025,40.786345,24-07-2021 15:09,0.977157682,,864.0,1202.0,1069.0,1330.0
-73.953045,40.78630167,24-07-2021 15:09,0.977157682,,864.0,1202.0,1069.0,1330.0
-73.95307667,40.786245,24-07-2021 15:09,0.977157682,,864.0,1114.0,1383.0,1266.0
-73.95311333,40.78619167,24-07-2021 15:09,0.977157682,,864.0,811.0,1383.0,1044.0
-73.95312833,40.78614167,24-07-2021 15:09,0.977157682,,864.0,990.0,1383.0,1484.0
-73.953155,40.78610167,24-07-2021 15:09,0.977157682,,864.0,990.0,1383.0,1484.0
-73.95318667,40.78607167,24-07-2021 15:09,0.977157682,,1039.0,1548.0,1978.0,1870.0
-73.95327667,40.78604667,24-07-2021 15:09,0.977157682,,1039.0,1548.0,1978.0,1870.0
-73.95333167,40.78604333,24-07-2021 15:09,0.977157682,,1039.0,1548.0,1978.0,1870.0
-73.95339167,40.78604833,24-07-2021 15:09,0.974993967,,1039.0,1178.0,1978.0,1902.0
-73.95345,40.78607333,24-07-2021 15:09,0.974993967,,1376.0,1520.0,3035.0,2114.0
-73.95350833,40.786105,24-07-2021 15:09,0.977157682,,1359.0,1082.0,1678.0,1594.0
-73.953565,40.78614333,24-07-2021 15:09,0.977157682,,1359.0,1444.0,1678.0,1708.0
-73.95369667,40.7862,24-07-2021 15:09,0.974993967,,1359.0,1044.0,1678.0,1540.0
-73.95375667,40.78622667,24-07-2021 15:09,0.970666537,,1359.0,1304.0,2263.0,1770.0
-73.95381167,40.78625333,24-07-2021 15:09,0.970666537,,1359.0,1270.0,2263.0,1808.0
-73.95386667,40.78627667,24-07-2021 15:09,0.977277888,,1359.0,2366.0,2644.0,3096.0
-73.95392167,40.78629667,24-07-2021 15:09,0.977277888,,1359.0,1248.0,3174.0,2438.0
-73.95397833,40.78631833,24-07-2021 15:09,0.970786744,,1359.0,1248.0,3174.0,2438.0
-73.95403167,40.78634167,24-07-2021 15:09,0.970786744,,1359.0,1248.0,3174.0,2438.0
-73.95408333,40.78636667,24-07-2021 15:09,0.977277888,,1359.0,1962.0,3174.0,2830.0
-73.95413333,40.78638833,24-07-2021 15:09,0.977277888,,1359.0,1962.0,3174.0,2830.0
-73.95418667,40.78641,24-07-2021 15:09,0.975114173,,1113.0,1206.0,2280.0,2554.0
-73.95429333,40.786455,24-07-2021 15:09,0.975114173,,1113.0,1436.0,2522.0,2498.0
-73.954345,40.78648333,24-07-2021 15:09,0.970786744,,1113.0,1046.0,1563.0,1510.0
-73.9544,40.78651,24-07-2021 15:09,0.970786744,,1113.0,1046.0,1563.0,1510.0
-73.95445167,40.78654,24-07-2021 15:09,0.975114173,,1113.0,1046.0,1563.0,1510.0
-73.95455167,40.78672667,24-07-2021 15:09,0.970786744,,1063.0,1282.0,1853.0,2326.0
-73.95454,40.78676833,24-07-2021 15:09,0.977277888,,1063.0,1282.0,1853.0,2326.0
-73.954515,40.78683333,24-07-2021 15:09,0.972950458,,1063.0,756.0,1796.0,1692.0
-73.95450667,40.78686167,24-07-2021 15:09,0.972950458,,1063.0,756.0,1796.0,1692.0
-73.95449167,40.78688833,24-07-2021 15:09,0.970786744,,1063.0,756.0,1796.0,1692.0
-73.95447,40.78692,24-07-2021 15:09,0.970786744,,1063.0,1196.0,1796.0,1778.0
-73.954455,40.78694667,24-07-2021 15:09,0.975114173,,1063.0,1196.0,1796.0,1778.0
-73.95442333,40.787,24-07-2021 15:09,0.983769033,,1063.0,1236.0,1776.0,1904.0
-73.95440667,40.78704,24-07-2021 15:09,0.983769033,,1063.0,1236.0,1776.0,1904.0
-73.954375,40.78708833,24-07-2021 15:09,0.979441603,,1063.0,1490.0,1776.0,2036.0
-73.95433,40.787145,24-07-2021 15:09,0.979441603,,1063.0,1264.0,1374.0,2210.0
-73.95427833,40.78720333,24-07-2021 15:09,0.981605318,,939.0,1400.0,1699.0,1814.0
-73.954225,40.78726667,24-07-2021 15:09,0.981605318,,939.0,1490.0,1699.0,1670.0
-73.95417833,40.78733333,24-07-2021 15:09,0.981605318,,939.0,1490.0,1699.0,1670.0
-73.95413667,40.78739833,24-07-2021 15:09,0.981605318,,991.0,1706.0,1504.0,1954.0
-73.9541,40.78746333,24-07-2021 15:09,0.983769033,,991.0,1408.0,1504.0,1770.0
-73.954055,40.78751833,24-07-2021 15:09,0.983769033,,991.0,1408.0,1504.0,1770.0
-73.954005,40.78756333,24-07-2021 15:09,0.977277888,,991.0,1224.0,1867.0,1540.0
-73.95395333,40.78764667,24-07-2021 15:09,0.977277888,,991.0,2044.0,1867.0,2380.0
-73.95392667,40.78767833,24-07-2021 15:09,0.977277888,,991.0,2044.0,1867.0,2380.0
-73.953905,40.787695,24-07-2021 15:09,0.977277888,,991.0,2044.0,1867.0,2380.0
-73.95381333,40.78776667,24-07-2021 15:09,0.981725524,,1112.0,2032.0,1719.0,1880.0
-73.95382333,40.78780833,24-07-2021 15:09,0.97956181,,1112.0,3030.0,1719.0,2932.0
-73.95382,40.78784833,24-07-2021 15:10,0.97956181,,1112.0,3030.0,1719.0,2932.0
-73.95383333,40.78788833,24-07-2021 15:10,0.97956181,,1112.0,2492.0,2440.0,3156.0
-73.95387667,40.78792833,24-07-2021 15:10,0.97956181,,1112.0,2492.0,2440.0,3156.0
-73.95393,40.78796333,24-07-2021 15:10,0.981725524,,1112.0,3596.0,2716.0,3876.0
-73.954055,40.78803333,24-07-2021 15:10,0.981725524,,1112.0,1388.0,2716.0,2242.0
-73.95412333,40.78806833,24-07-2021 15:10,0.97956181,,1112.0,847.0,1656.0,1772.0
-73.9542,40.78810833,24-07-2021 15:10,0.97956181,,1038.0,573.0,1448.0,1730.0
-73.95427,40.78814167,24-07-2021 15:10,0.981725524,,1038.0,437.0,1448.0,1626.0
-73.95434167,40.788175,24-07-2021 15:10,0.981725524,,1038.0,485.0,1448.0,2604.0
-73.95440833,40.78820333,24-07-2021 15:10,0.97956181,,1038.0,495.0,1444.0,2248.0
-73.95446833,40.78823333,24-07-2021 15:10,0.97956181,,1038.0,670.0,1444.0,1494.0
-73.954535,40.78826667,24-07-2021 15:10,0.97956181,,1028.0,792.0,1988.0,2210.0
-73.95459667,40.78829667,24-07-2021 15:10,0.97956181,,1028.0,792.0,1988.0,2210.0
-73.95464333,40.78832667,24-07-2021 15:10,0.981725524,,1028.0,915.0,1938.0,2294.0
-73.95468833,40.78835167,24-07-2021 15:10,0.981725524,,1028.0,833.0,1938.0,2836.0
-73.95472333,40.788365,24-07-2021 15:10,0.981725524,,1028.0,743.0,1938.0,1942.0
-73.95476167,40.78837,24-07-2021 15:10,0.981725524,,1028.0,743.0,1938.0,1942.0
-73.95479,40.78837667,24-07-2021 15:10,0.97956181,,1028.0,743.0,1938.0,1942.0
-73.95486667,40.78841167,24-07-2021 15:10,0.981725524,,673.0,954.0,1612.0,1488.0
-73.95489833,40.788425,24-07-2021 15:10,0.981725524,,673.0,954.0,1612.0,1488.0
-73.954945,40.78844333,24-07-2021 15:10,0.986052954,,673.0,1072.0,1691.0,2002.0
-73.955005,40.78846667,24-07-2021 15:10,0.986052954,,673.0,903.0,1691.0,1310.0
-73.95507333,40.78849833,24-07-2021 15:10,0.983889239,,673.0,486.0,1000.0,728.0
-73.95515167,40.78852833,24-07-2021 15:10,0.983889239,,673.0,1116.0,1000.0,1500.0
-73.95524333,40.78855667,24-07-2021 15:10,0.981725524,,673.0,648.0,1000.0,1142.0
-73.955345,40.78858333,24-07-2021 15:10,0.981725524,,673.0,598.0,1943.0,2200.0
-73.95544833,40.78862,24-07-2021 15:10,0.983889239,,673.0,485.0,2210.0,2480.0
-73.95564833,40.78873,24-07-2021 15:10,0.983889239,,474.0,599.0,2541.0,2602.0
-73.95575333,40.78879333,24-07-2021 15:10,0.981725524,,407.0,362.0,2330.0,3162.0
-73.955865,40.78884833,24-07-2021 15:10,0.981725524,,407.0,439.0,2033.0,2292.0
-73.95597667,40.788905,24-07-2021 15:10,0.981725524,,407.0,727.0,2276.0,2662.0
-73.95609333,40.78896167,24-07-2021 15:10,0.981725524,,407.0,727.0,2276.0,2662.0
-73.95621833,40.78902333,24-07-2021 15:10,0.981725524,,407.0,664.0,2342.0,2666.0
-73.95634667,40.78908333,24-07-2021 15:10,0.981725524,,463.0,756.0,2288.0,2742.0
-73.95662167,40.78919167,24-07-2021 15:10,0.981725524,,463.0,874.0,2297.0,2386.0
-73.956765,40.78924167,24-07-2021 15:10,0.981725524,,463.0,677.0,2441.0,2590.0
-73.95691333,40.7893,24-07-2021 15:11,0.981725524,,463.0,786.0,2441.0,2612.0
-73.95706167,40.78935667,24-07-2021 15:11,0.97956181,,555.0,507.0,2146.0,3152.0
-73.95721167,40.78941167,24-07-2021 15:11,0.97956181,,555.0,507.0,2146.0,3152.0
-73.95736333,40.78946667,24-07-2021 15:11,0.981725524,,555.0,730.0,2113.0,2092.0
-73.95752,40.78952167,24-07-2021 15:11,0.981725524,,555.0,820.0,2318.0,2768.0
-73.957785,40.78965667,24-07-2021 15:11,0.981725524,,498.0,999.0,2459.0,2334.0
-73.95792333,40.78971167,24-07-2021 15:11,0.981725524,,498.0,914.0,2826.0,2786.0
-73.95807,40.78977167,24-07-2021 15:11,0.981725524,,498.0,888.0,2826.0,2736.0
-73.958215,40.789835,24-07-2021 15:11,0.97956181,,498.0,968.0,2717.0,2540.0
-73.95852,40.78995333,24-07-2021 15:11,0.97956181,,422.0,639.0,2133.0,2612.0
-73.95884167,40.79005333,24-07-2021 15:11,0.97523438,,422.0,644.0,2456.0,2520.0
-73.95900667,40.790095,24-07-2021 15:11,0.97523438,,422.0,520.0,2456.0,2802.0
-73.959175,40.79013667,24-07-2021 15:11,0.973070665,,432.0,631.0,1975.0,2448.0
-73.95934167,40.79017167,24-07-2021 15:11,0.973070665,,432.0,630.0,1940.0,2268.0
-73.959505,40.79020333,24-07-2021 15:11,0.973070665,,432.0,595.0,1940.0,2436.0
-73.95982333,40.79027833,24-07-2021 15:11,0.973070665,,460.0,616.0,2440.0,2792.0
-73.95997667,40.79032333,24-07-2021 15:11,0.973070665,,460.0,619.0,2171.0,2260.0
-73.96012333,40.79037667,24-07-2021 15:11,0.973070665,,460.0,462.0,1999.0,2908.0
-73.96026,40.790435,24-07-2021 15:11,0.97090695,,460.0,748.0,1999.0,2120.0
-73.96039667,40.79050167,24-07-2021 15:12,0.97090695,,481.0,745.0,2336.0,2792.0
-73.96053167,40.79057667,24-07-2021 15:12,0.97090695,,386.0,418.0,2531.0,3400.0
-73.96066167,40.79066,24-07-2021 15:12,0.97090695,,386.0,425.0,2531.0,3082.0
-73.96078667,40.790745,24-07-2021 15:12,0.97090695,,386.0,402.0,2136.0,2828.0
-73.96091167,40.79082333,24-07-2021 15:12,0.97090695,,386.0,324.0,2136.0,2564.0
-73.96103833,40.79090167,24-07-2021 15:12,0.968743235,,386.0,402.0,2015.0,2160.0
-73.961165,40.790975,24-07-2021 15:12,0.968743235,,386.0,614.0,2015.0,2406.0
-73.96129167,40.79104667,24-07-2021 15:12,0.968743235,,417.0,447.0,2366.0,3328.0
